recording_id,dataset,participant,subject,session,task,label,condition,original_pupil_valid_fraction,candidate_windows_4s,accepted_windows_4s,rejected_pupil_windows_4s,rejected_nonfinite_feature_windows_4s,available_4s,candidate_windows_8s,accepted_windows_8s,rejected_pupil_windows_8s,rejected_nonfinite_feature_windows_8s,available_8s,candidate_windows_16s,accepted_windows_16s,rejected_pupil_windows_16s,rejected_nonfinite_feature_windows_16s,available_16s,candidate_windows_24s,accepted_windows_24s,rejected_pupil_windows_24s,rejected_nonfinite_feature_windows_24s,available_24s,candidate_windows_32s,accepted_windows_32s,rejected_pupil_windows_32s,rejected_nonfinite_feature_windows_32s,available_32s,temporal_common_complete_case,first_unavailable_duration_seconds,exclusion_reason
experiment3::sub-07::ses-01::stim03,experiment3,experiment3::sub-07,sub-07,ses-01,stim03,1,attentive,0.9229120590984746,168,162,6,0,True,83,82,1,0,True,41,41,0,0,True,27,27,0,0,True,20,20,0,0,True,True,,
experiment3::sub-07::ses-01::stim04,experiment3,experiment3::sub-07,sub-07,ses-01,stim04,1,attentive,0.9680439319945692,189,189,0,0,True,94,94,0,0,True,46,46,0,0,True,30,30,0,0,True,22,22,0,0,True,True,,
experiment3::sub-07::ses-01::stim05,experiment3,experiment3::sub-07,sub-07,ses-01,stim05,1,attentive,0.9450497112579628,128,125,3,0,True,63,62,1,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-07::ses-01::stim06,experiment3,experiment3::sub-07,sub-07,ses-01,stim06,1,attentive,0.9830641641204714,131,131,0,0,True,65,65,0,0,True,32,32,0,0,True,21,21,0,0,True,15,15,0,0,True,True,,
experiment3::sub-07::ses-02::stim01,experiment3,experiment3::sub-07,sub-07,ses-02,stim01,0,distracted,0.867159444577448,127,98,29,0,True,63,52,11,0,True,31,29,2,0,True,20,19,1,0,True,15,15,0,0,True,True,,
experiment3::sub-07::ses-02::stim02,experiment3,experiment3::sub-07,sub-07,ses-02,stim02,0,distracted,0.8439942299825608,178,106,72,0,True,88,56,32,0,True,43,32,11,0,True,28,21,7,0,True,21,17,4,0,True,True,,
experiment3::sub-07::ses-02::stim03,experiment3,experiment3::sub-07,sub-07,ses-02,stim03,0,distracted,0.9442075742720992,168,166,2,0,True,83,82,1,0,True,41,41,0,0,True,27,27,0,0,True,20,20,0,0,True,True,,
experiment3::sub-07::ses-02::stim04,experiment3,experiment3::sub-07,sub-07,ses-02,stim04,0,distracted,0.4815497781110053,189,43,146,0,True,94,9,85,0,True,46,1,45,0,True,30,0,30,0,False,22,0,22,0,False,False,24.0,no accepted seven-path aligned window at one or more locked durations under the unchanged pupil-quality rule
experiment3::sub-07::ses-02::stim05,experiment3,experiment3::sub-07,sub-07,ses-02,stim05,0,distracted,0.9498124665118772,128,123,5,0,True,63,62,1,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-07::ses-02::stim06,experiment3,experiment3::sub-07,sub-07,ses-02,stim06,0,distracted,0.851273097628401,131,82,49,0,True,65,43,22,0,True,32,22,10,0,True,21,17,4,0,True,15,10,5,0,True,True,,
experiment3::sub-09::ses-01::stim01,experiment3,experiment3::sub-09,sub-09,ses-01,stim01,1,attentive,0.923838879578645,127,120,7,0,True,63,61,2,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-09::ses-01::stim02,experiment3,experiment3::sub-09,sub-09,ses-01,stim02,1,attentive,0.9346782354080996,178,171,7,0,True,88,88,0,0,True,43,43,0,0,True,28,28,0,0,True,21,21,0,0,True,True,,
experiment3::sub-09::ses-01::stim03,experiment3,experiment3::sub-09,sub-09,ses-01,stim03,1,attentive,0.9632458560386694,168,168,0,0,True,83,83,0,0,True,41,41,0,0,True,27,27,0,0,True,20,20,0,0,True,True,,
experiment3::sub-09::ses-01::stim04,experiment3,experiment3::sub-09,sub-09,ses-01,stim04,1,attentive,0.9506170337798132,189,188,1,0,True,94,94,0,0,True,46,46,0,0,True,30,30,0,0,True,22,22,0,0,True,True,,
experiment3::sub-09::ses-01::stim05,experiment3,experiment3::sub-09,sub-09,ses-01,stim05,1,attentive,0.8396737512651069,128,97,31,0,True,63,42,21,0,True,31,15,16,0,True,20,6,14,0,True,15,3,12,0,True,True,,
experiment3::sub-09::ses-01::stim06,experiment3,experiment3::sub-09,sub-09,ses-01,stim06,1,attentive,0.7619089189582424,131,80,51,0,True,65,29,36,0,True,32,8,24,0,True,21,2,19,0,True,15,0,15,0,False,False,32.0,no accepted seven-path aligned window at one or more locked durations under the unchanged pupil-quality rule
experiment3::sub-09::ses-02::stim01,experiment3,experiment3::sub-09,sub-09,ses-02,stim01,0,distracted,0.6680033516878142,127,54,73,0,True,63,17,46,0,True,31,3,28,0,True,20,1,19,0,True,15,0,15,0,False,False,32.0,no accepted seven-path aligned window at one or more locked durations under the unchanged pupil-quality rule
experiment3::sub-09::ses-02::stim02,experiment3,experiment3::sub-09,sub-09,ses-02,stim02,0,distracted,0.8659116842853144,178,136,42,0,True,88,75,13,0,True,43,40,3,0,True,28,26,2,0,True,21,20,1,0,True,True,,
experiment3::sub-09::ses-02::stim03,experiment3,experiment3::sub-09,sub-09,ses-02,stim03,0,distracted,0.6631022139127659,168,80,88,0,True,83,32,51,0,True,41,5,36,0,True,27,1,26,0,True,20,0,20,0,False,False,32.0,no accepted seven-path aligned window at one or more locked durations under the unchanged pupil-quality rule
experiment3::sub-09::ses-02::stim04,experiment3,experiment3::sub-09,sub-09,ses-02,stim04,0,distracted,0.52791343289631,189,63,126,0,True,94,20,74,0,True,46,2,44,0,True,30,1,29,0,True,22,0,22,0,False,False,32.0,no accepted seven-path aligned window at one or more locked durations under the unchanged pupil-quality rule
experiment3::sub-09::ses-02::stim05,experiment3,experiment3::sub-09,sub-09,ses-02,stim05,0,distracted,0.8792343870929332,128,99,29,0,True,63,54,9,0,True,31,30,1,0,True,20,18,2,0,True,15,15,0,0,True,True,,
experiment3::sub-09::ses-02::stim06,experiment3,experiment3::sub-09,sub-09,ses-02,stim06,0,distracted,0.884941073766914,131,102,29,0,True,65,52,13,0,True,32,26,6,0,True,21,18,3,0,True,15,14,1,0,True,True,,
experiment3::sub-18::ses-01::stim01,experiment3,experiment3::sub-18,sub-18,ses-01,stim01,1,attentive,0.9127064879099832,127,96,31,0,True,63,43,20,0,True,31,16,15,0,True,20,7,13,0,True,15,5,10,0,True,True,,
experiment3::sub-18::ses-01::stim02,experiment3,experiment3::sub-18,sub-18,ses-01,stim02,1,attentive,0.9972657006911104,178,178,0,0,True,88,88,0,0,True,43,43,0,0,True,28,28,0,0,True,21,21,0,0,True,True,,
experiment3::sub-18::ses-01::stim03,experiment3,experiment3::sub-18,sub-18,ses-01,stim03,1,attentive,0.9592557969857954,168,156,12,0,True,83,79,4,0,True,41,40,1,0,True,27,27,0,0,True,20,20,0,0,True,True,,
experiment3::sub-18::ses-01::stim04,experiment3,experiment3::sub-18,sub-18,ses-01,stim04,1,attentive,0.9521570852499543,189,175,14,0,True,94,93,1,0,True,46,46,0,0,True,30,30,0,0,True,22,22,0,0,True,True,,
experiment3::sub-18::ses-01::stim05,experiment3,experiment3::sub-18,sub-18,ses-01,stim05,1,attentive,0.9512412930880514,128,115,13,0,True,63,54,9,0,True,31,23,8,0,True,20,14,6,0,True,15,9,6,0,True,True,,
experiment3::sub-18::ses-01::stim06,experiment3,experiment3::sub-18,sub-18,ses-01,stim06,1,attentive,0.9541975847519278,131,116,15,0,True,65,60,5,0,True,32,31,1,0,True,21,21,0,0,True,15,15,0,0,True,True,,
experiment3::sub-18::ses-02::stim01,experiment3,experiment3::sub-18,sub-18,ses-02,stim01,0,distracted,0.9742937514962892,127,124,3,0,True,63,62,1,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-18::ses-02::stim02,experiment3,experiment3::sub-18,sub-18,ses-02,stim02,0,distracted,0.9966628630482056,178,178,0,0,True,88,88,0,0,True,43,43,0,0,True,28,28,0,0,True,21,21,0,0,True,True,,
experiment3::sub-18::ses-02::stim03,experiment3,experiment3::sub-18,sub-18,ses-02,stim03,0,distracted,0.9475820242139584,168,157,11,0,True,83,78,5,0,True,41,40,1,0,True,27,27,0,0,True,20,20,0,0,True,True,,
experiment3::sub-18::ses-02::stim04,experiment3,experiment3::sub-18,sub-18,ses-02,stim04,0,distracted,0.979432207339561,189,187,2,0,True,94,94,0,0,True,46,46,0,0,True,30,30,0,0,True,22,22,0,0,True,True,,
experiment3::sub-18::ses-02::stim05,experiment3,experiment3::sub-18,sub-18,ses-02,stim05,0,distracted,0.9713341668155028,128,121,7,0,True,63,62,1,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-18::ses-02::stim06,experiment3,experiment3::sub-18,sub-18,ses-02,stim06,0,distracted,0.9626946020660556,131,123,8,0,True,65,64,1,0,True,32,32,0,0,True,21,21,0,0,True,15,15,0,0,True,True,,
experiment3::sub-19::ses-01::stim01,experiment3,experiment3::sub-19,sub-19,ses-01,stim01,1,attentive,0.9613358870002394,127,127,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-19::ses-01::stim02,experiment3,experiment3::sub-19,sub-19,ses-01,stim02,1,attentive,0.9745946993347256,178,178,0,0,True,88,88,0,0,True,43,43,0,0,True,28,28,0,0,True,21,21,0,0,True,True,,
experiment3::sub-19::ses-01::stim03,experiment3,experiment3::sub-19,sub-19,ses-01,stim03,1,attentive,0.94087872500513,168,168,0,0,True,83,83,0,0,True,41,41,0,0,True,27,27,0,0,True,20,20,0,0,True,True,,
experiment3::sub-19::ses-01::stim04,experiment3,experiment3::sub-19,sub-19,ses-01,stim04,1,attentive,0.9486717056070032,189,189,0,0,True,94,94,0,0,True,46,46,0,0,True,30,30,0,0,True,22,22,0,0,True,True,,
experiment3::sub-19::ses-01::stim05,experiment3,experiment3::sub-19,sub-19,ses-01,stim05,1,attentive,0.9527594213252366,128,128,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-19::ses-01::stim06,experiment3,experiment3::sub-19,sub-19,ses-01,stim06,1,attentive,0.957107522188273,131,131,0,0,True,65,65,0,0,True,32,32,0,0,True,21,21,0,0,True,15,15,0,0,True,True,,
experiment3::sub-19::ses-02::stim01,experiment3,experiment3::sub-19,sub-19,ses-02,stim01,0,distracted,0.8637778309791716,127,94,33,0,True,63,49,14,0,True,31,25,6,0,True,20,16,4,0,True,15,14,1,0,True,True,,
experiment3::sub-19::ses-02::stim02,experiment3,experiment3::sub-19,sub-19,ses-02,stim02,0,distracted,0.6640471935754731,178,98,80,0,True,88,39,49,0,True,43,11,32,0,True,28,4,24,0,True,21,2,19,0,True,True,,
experiment3::sub-19::ses-02::stim03,experiment3,experiment3::sub-19,sub-19,ses-02,stim03,0,distracted,0.9224104516746848,168,156,12,0,True,83,77,6,0,True,41,39,2,0,True,27,26,1,0,True,20,19,1,0,True,True,,
experiment3::sub-19::ses-02::stim04,experiment3,experiment3::sub-19,sub-19,ses-02,stim04,0,distracted,0.7028308577681412,189,114,75,0,True,94,55,39,0,True,46,24,22,0,True,30,14,16,0,True,22,8,14,0,True,True,,
experiment3::sub-19::ses-02::stim05,experiment3,experiment3::sub-19,sub-19,ses-02,stim05,0,distracted,0.9377269750550694,128,120,8,0,True,63,60,3,0,True,31,30,1,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-19::ses-02::stim06,experiment3,experiment3::sub-19,sub-19,ses-02,stim06,0,distracted,0.9182016586643388,131,118,13,0,True,65,62,3,0,True,32,30,2,0,True,21,21,0,0,True,15,15,0,0,True,True,,
experiment3::sub-21::ses-01::stim01,experiment3,experiment3::sub-21,sub-21,ses-01,stim01,1,attentive,0.9825532678956188,127,127,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-21::ses-01::stim02,experiment3,experiment3::sub-21,sub-21,ses-01,stim02,1,attentive,0.9770491097379808,178,178,0,0,True,88,88,0,0,True,43,43,0,0,True,28,28,0,0,True,21,21,0,0,True,True,,
experiment3::sub-21::ses-01::stim03,experiment3,experiment3::sub-21,sub-21,ses-01,stim03,1,attentive,0.9614218290430698,168,168,0,0,True,83,83,0,0,True,41,41,0,0,True,27,27,0,0,True,20,20,0,0,True,True,,
experiment3::sub-21::ses-01::stim04,experiment3,experiment3::sub-21,sub-21,ses-01,stim04,1,attentive,0.9584186103061866,189,188,1,0,True,94,94,0,0,True,46,46,0,0,True,30,30,0,0,True,22,22,0,0,True,True,,
experiment3::sub-21::ses-01::stim05,experiment3,experiment3::sub-21,sub-21,ses-01,stim05,1,attentive,0.9640709650532834,128,128,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-21::ses-01::stim06,experiment3,experiment3::sub-21,sub-21,ses-01,stim06,1,attentive,0.9646442601484068,131,131,0,0,True,65,65,0,0,True,32,32,0,0,True,21,21,0,0,True,15,15,0,0,True,True,,
experiment3::sub-21::ses-02::stim01,experiment3,experiment3::sub-21,sub-21,ses-02,stim01,0,distracted,0.966393344505626,127,127,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-21::ses-02::stim02,experiment3,experiment3::sub-21,sub-21,ses-02,stim02,0,distracted,0.9671668783775056,178,175,3,0,True,88,86,2,0,True,43,41,2,0,True,28,26,2,0,True,21,19,2,0,True,True,,
experiment3::sub-21::ses-02::stim03,experiment3,experiment3::sub-21,sub-21,ses-02,stim03,0,distracted,0.96046421487038,168,168,0,0,True,83,83,0,0,True,41,41,0,0,True,27,27,0,0,True,20,20,0,0,True,True,,
experiment3::sub-21::ses-02::stim04,experiment3,experiment3::sub-21,sub-21,ses-02,stim04,0,distracted,0.9596749680844596,189,189,0,0,True,94,94,0,0,True,46,46,0,0,True,30,30,0,0,True,22,22,0,0,True,True,,
experiment3::sub-21::ses-02::stim05,experiment3,experiment3::sub-21,sub-21,ses-02,stim05,0,distracted,0.9579091504435316,128,127,1,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-21::ses-02::stim06,experiment3,experiment3::sub-21,sub-21,ses-02,stim06,0,distracted,0.9576022115524516,131,130,1,0,True,65,65,0,0,True,32,32,0,0,True,21,21,0,0,True,15,15,0,0,True,True,,
experiment3::sub-22::ses-01::stim01,experiment3,experiment3::sub-22,sub-22,ses-01,stim01,1,attentive,0.9354201580081398,127,127,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-22::ses-01::stim02,experiment3,experiment3::sub-22,sub-22,ses-01,stim02,1,attentive,0.9367881671582664,178,178,0,0,True,88,88,0,0,True,43,43,0,0,True,28,28,0,0,True,21,21,0,0,True,True,,
experiment3::sub-22::ses-01::stim03,experiment3,experiment3::sub-22,sub-22,ses-01,stim03,1,attentive,0.9385302902482956,168,168,0,0,True,83,83,0,0,True,41,41,0,0,True,27,27,0,0,True,20,20,0,0,True,True,,
experiment3::sub-22::ses-01::stim04,experiment3,experiment3::sub-22,sub-22,ses-01,stim04,1,attentive,0.9190865063121848,189,189,0,0,True,94,94,0,0,True,46,46,0,0,True,30,30,0,0,True,22,22,0,0,True,True,,
experiment3::sub-22::ses-01::stim05,experiment3,experiment3::sub-22,sub-22,ses-01,stim05,1,attentive,0.9408823004107876,128,128,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-22::ses-01::stim06,experiment3,experiment3::sub-22,sub-22,ses-01,stim06,1,attentive,0.9523061254183036,131,131,0,0,True,65,65,0,0,True,32,32,0,0,True,21,21,0,0,True,15,15,0,0,True,True,,
experiment3::sub-22::ses-02::stim01,experiment3,experiment3::sub-22,sub-22,ses-02,stim01,0,distracted,0.91776394541537,127,127,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-22::ses-02::stim02,experiment3,experiment3::sub-22,sub-22,ses-02,stim02,0,distracted,0.9277456025146942,178,173,5,0,True,88,83,5,0,True,43,41,2,0,True,28,25,3,0,True,21,19,2,0,True,True,,
experiment3::sub-22::ses-02::stim03,experiment3,experiment3::sub-22,sub-22,ses-02,stim03,0,distracted,0.9127203082605624,168,168,0,0,True,83,83,0,0,True,41,41,0,0,True,27,27,0,0,True,20,20,0,0,True,True,,
experiment3::sub-22::ses-02::stim04,experiment3,experiment3::sub-22,sub-22,ses-02,stim04,0,distracted,0.883705850169203,189,184,5,0,True,94,90,4,0,True,46,42,4,0,True,30,27,3,0,True,22,19,3,0,True,True,,
experiment3::sub-22::ses-02::stim05,experiment3,experiment3::sub-22,sub-22,ses-02,stim05,0,distracted,0.9208489611240104,128,127,1,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-22::ses-02::stim06,experiment3,experiment3::sub-22,sub-22,ses-02,stim06,0,distracted,0.93330423395897,131,131,0,0,True,65,65,0,0,True,32,32,0,0,True,21,21,0,0,True,15,15,0,0,True,True,,
experiment3::sub-23::ses-01::stim01,experiment3,experiment3::sub-23,sub-23,ses-01,stim01,1,attentive,0.9895259755805602,127,127,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-23::ses-01::stim02,experiment3,experiment3::sub-23,sub-23,ses-01,stim02,1,attentive,0.9928735978642323,178,178,0,0,True,88,88,0,0,True,43,43,0,0,True,28,28,0,0,True,21,21,0,0,True,True,,
experiment3::sub-23::ses-01::stim03,experiment3,experiment3::sub-23,sub-23,ses-01,stim03,1,attentive,0.9925898903303768,168,168,0,0,True,83,83,0,0,True,41,41,0,0,True,27,27,0,0,True,20,20,0,0,True,True,,
experiment3::sub-23::ses-01::stim04,experiment3,experiment3::sub-23,sub-23,ses-01,stim04,1,attentive,0.9831607530041137,189,188,1,0,True,94,94,0,0,True,46,46,0,0,True,30,30,0,0,True,22,22,0,0,True,True,,
experiment3::sub-23::ses-01::stim05,experiment3,experiment3::sub-23,sub-23,ses-01,stim05,1,attentive,0.99666607132226,128,128,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-23::ses-01::stim06,experiment3,experiment3::sub-23,sub-23,ses-01,stim06,1,attentive,0.9938891313836752,131,131,0,0,True,65,65,0,0,True,32,32,0,0,True,21,21,0,0,True,15,15,0,0,True,True,,
experiment3::sub-23::ses-02::stim01,experiment3,experiment3::sub-23,sub-23,ses-02,stim01,0,distracted,0.9944936557337802,127,127,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-23::ses-02::stim02,experiment3,experiment3::sub-23,sub-23,ses-02,stim02,0,distracted,0.9900316489762524,178,178,0,0,True,88,88,0,0,True,43,43,0,0,True,28,28,0,0,True,21,21,0,0,True,True,,
experiment3::sub-23::ses-02::stim03,experiment3,experiment3::sub-23,sub-23,ses-02,stim03,0,distracted,0.9932511001162816,168,168,0,0,True,83,83,0,0,True,41,41,0,0,True,27,27,0,0,True,20,20,0,0,True,True,,
experiment3::sub-23::ses-02::stim04,experiment3,experiment3::sub-23,sub-23,ses-02,stim04,0,distracted,0.9950150965571743,189,189,0,0,True,94,94,0,0,True,46,46,0,0,True,30,30,0,0,True,22,22,0,0,True,True,,
experiment3::sub-23::ses-02::stim05,experiment3,experiment3::sub-23,sub-23,ses-02,stim05,0,distracted,0.9934214443055308,128,128,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-23::ses-02::stim06,experiment3,experiment3::sub-23,sub-23,ses-02,stim06,0,distracted,0.989931616470246,131,131,0,0,True,65,65,0,0,True,32,32,0,0,True,21,21,0,0,True,15,15,0,0,True,True,,
experiment3::sub-24::ses-01::stim01,experiment3,experiment3::sub-24,sub-24,ses-01,stim01,1,attentive,0.9848575532678956,127,127,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-24::ses-01::stim02,experiment3,experiment3::sub-24,sub-24,ses-01,stim02,1,attentive,0.9915818029151506,178,178,0,0,True,88,88,0,0,True,43,43,0,0,True,28,28,0,0,True,21,21,0,0,True,True,,
experiment3::sub-24::ses-01::stim03,experiment3,experiment3::sub-24,sub-24,ses-01,stim03,1,attentive,0.984016963451059,168,168,0,0,True,83,83,0,0,True,41,41,0,0,True,27,27,0,0,True,20,20,0,0,True,True,,
experiment3::sub-24::ses-01::stim04,experiment3,experiment3::sub-24,sub-24,ses-01,stim04,1,attentive,0.9790066668017589,189,189,0,0,True,94,94,0,0,True,46,46,0,0,True,30,30,0,0,True,22,22,0,0,True,True,,
experiment3::sub-24::ses-01::stim05,experiment3,experiment3::sub-24,sub-24,ses-01,stim05,1,attentive,0.9857415014585938,128,128,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-24::ses-01::stim06,experiment3,experiment3::sub-24,sub-24,ses-01,stim06,1,attentive,0.9822493816382948,131,131,0,0,True,65,65,0,0,True,32,32,0,0,True,21,21,0,0,True,15,15,0,0,True,True,,
experiment3::sub-24::ses-02::stim01,experiment3,experiment3::sub-24,sub-24,ses-02,stim01,0,distracted,0.986264065118506,127,127,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-24::ses-02::stim02,experiment3,experiment3::sub-24,sub-24,ses-02,stim02,0,distracted,0.977888776454884,178,178,0,0,True,88,88,0,0,True,43,43,0,0,True,28,28,0,0,True,21,21,0,0,True,True,,
experiment3::sub-24::ses-02::stim03,experiment3,experiment3::sub-24,sub-24,ses-02,stim03,0,distracted,0.9737112109259216,168,168,0,0,True,83,83,0,0,True,41,41,0,0,True,27,27,0,0,True,20,20,0,0,True,True,,
experiment3::sub-24::ses-02::stim04,experiment3,experiment3::sub-24,sub-24,ses-02,stim04,0,distracted,0.9798577478773632,189,189,0,0,True,94,94,0,0,True,46,46,0,0,True,30,30,0,0,True,22,22,0,0,True,True,,
experiment3::sub-24::ses-02::stim05,experiment3,experiment3::sub-24,sub-24,ses-02,stim05,0,distracted,0.9731499672560576,128,128,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-24::ses-02::stim06,experiment3,experiment3::sub-24,sub-24,ses-02,stim06,0,distracted,0.9768077986323294,131,131,0,0,True,65,65,0,0,True,32,32,0,0,True,21,21,0,0,True,15,15,0,0,True,True,,
experiment3::sub-25::ses-01::stim01,experiment3,experiment3::sub-25,sub-25,ses-01,stim01,1,attentive,0.9984139334450562,127,127,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-25::ses-01::stim02,experiment3,experiment3::sub-25,sub-25,ses-01,stim02,1,attentive,0.998557495640192,178,178,0,0,True,88,88,0,0,True,43,43,0,0,True,28,28,0,0,True,21,21,0,0,True,True,,
experiment3::sub-25::ses-01::stim03,experiment3,experiment3::sub-25,sub-25,ses-01,stim03,1,attentive,0.996693951070476,168,168,0,0,True,83,83,0,0,True,41,41,0,0,True,27,27,0,0,True,20,20,0,0,True,True,,
experiment3::sub-25::ses-01::stim04,experiment3,experiment3::sub-25,sub-25,ses-01,stim04,1,attentive,0.992441589495228,189,189,0,0,True,94,94,0,0,True,46,46,0,0,True,30,30,0,0,True,22,22,0,0,True,True,,
experiment3::sub-25::ses-01::stim05,experiment3,experiment3::sub-25,sub-25,ses-01,stim05,1,attentive,0.9981544323391082,128,128,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-25::ses-01::stim06,experiment3,experiment3::sub-25,sub-25,ses-01,stim06,1,attentive,0.9975847519278336,131,131,0,0,True,65,65,0,0,True,32,32,0,0,True,21,21,0,0,True,15,15,0,0,True,True,,
experiment3::sub-25::ses-02::stim01,experiment3,experiment3::sub-25,sub-25,ses-02,stim01,0,distracted,0.996468757481446,127,127,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-25::ses-02::stim02,experiment3,experiment3::sub-25,sub-25,ses-02,stim02,0,distracted,0.9958231963313025,178,178,0,0,True,88,88,0,0,True,43,43,0,0,True,28,28,0,0,True,21,21,0,0,True,True,,
experiment3::sub-25::ses-02::stim03,experiment3,experiment3::sub-25,sub-25,ses-02,stim03,0,distracted,0.991791878519802,168,168,0,0,True,83,83,0,0,True,41,41,0,0,True,27,27,0,0,True,20,20,0,0,True,True,,
experiment3::sub-25::ses-02::stim04,experiment3,experiment3::sub-25,sub-25,ses-02,stim04,0,distracted,0.9915499807493566,189,189,0,0,True,94,94,0,0,True,46,46,0,0,True,30,30,0,0,True,22,22,0,0,True,True,,
experiment3::sub-25::ses-02::stim05,experiment3,experiment3::sub-25,sub-25,ses-02,stim05,0,distracted,0.994880038102042,128,128,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-25::ses-02::stim06,experiment3,experiment3::sub-25,sub-25,ses-02,stim06,0,distracted,0.9942092245016731,131,131,0,0,True,65,65,0,0,True,32,32,0,0,True,21,21,0,0,True,15,15,0,0,True,True,,
experiment3::sub-26::ses-01::stim01,experiment3,experiment3::sub-26,sub-26,ses-01,stim01,1,attentive,0.9734259037586784,127,124,3,0,True,63,61,2,0,True,31,29,2,0,True,20,18,2,0,True,15,13,2,0,True,True,,
experiment3::sub-26::ses-01::stim02,experiment3,experiment3::sub-26,sub-26,ses-01,stim02,1,attentive,0.9899239993971624,178,178,0,0,True,88,88,0,0,True,43,43,0,0,True,28,28,0,0,True,21,21,0,0,True,True,,
experiment3::sub-26::ses-01::stim03,experiment3,experiment3::sub-26,sub-26,ses-01,stim03,1,attentive,0.9827857452290294,168,168,0,0,True,83,83,0,0,True,41,41,0,0,True,27,27,0,0,True,20,20,0,0,True,True,,
experiment3::sub-26::ses-01::stim04,experiment3,experiment3::sub-26,sub-26,ses-01,stim04,1,attentive,0.9682870980161704,189,179,10,0,True,94,87,7,0,True,46,39,7,0,True,30,24,6,0,True,22,15,7,0,True,True,,
experiment3::sub-26::ses-01::stim05,experiment3,experiment3::sub-26,sub-26,ses-01,stim05,1,attentive,0.9857415014585938,128,128,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-26::ses-01::stim06,experiment3,experiment3::sub-26,sub-26,ses-01,stim06,1,attentive,0.9746835443037974,131,129,2,0,True,65,63,2,0,True,32,30,2,0,True,21,19,2,0,True,15,13,2,0,True,True,,
experiment3::sub-26::ses-02::stim01,experiment3,experiment3::sub-26,sub-26,ses-02,stim01,0,distracted,0.8647653818530046,127,87,40,0,True,63,47,16,0,True,31,22,9,0,True,20,14,6,0,True,15,11,4,0,True,True,,
experiment3::sub-26::ses-02::stim02,experiment3,experiment3::sub-26,sub-26,ses-02,stim02,0,distracted,0.8833724460137361,178,141,37,0,True,88,73,15,0,True,43,40,3,0,True,28,28,0,0,True,21,21,0,0,True,True,,
experiment3::sub-26::ses-02::stim03,experiment3,experiment3::sub-26,sub-26,ses-02,stim03,0,distracted,0.9754440365717412,168,168,0,0,True,83,83,0,0,True,41,41,0,0,True,27,27,0,0,True,20,20,0,0,True,True,,
