dataset,subject,session,task,label,complete_multimodal,required_channels_available,analysis_eligible,primary_cohort,available_eeg_channel_count,missing_required_channels,eeg_path,channels_path,ecg_path,pupil_path,events_path
bbbd_experiment3,sub-12,ses-01,stim06,1,True,True,True,False,64,,sub-12/ses-01/eeg/sub-12_ses-01_task-stim06_eeg.bdf,sub-12/ses-01/eeg/sub-12_ses-01_task-stim06_channels.tsv,sub-12/ses-01/beh/sub-12_ses-01_task-stim06_recording-ecg_physio.tsv.gz,sub-12/ses-01/eyetrack/sub-12_ses-01_task-stim06_pupil_eyetrack.tsv.gz,sub-12/ses-01/eeg/sub-12_ses-01_task-stim06_events.tsv
bbbd_experiment3,sub-12,ses-02,stim01,0,True,True,True,False,64,,sub-12/ses-02/eeg/sub-12_ses-02_task-stim01_eeg.bdf,sub-12/ses-02/eeg/sub-12_ses-02_task-stim01_channels.tsv,sub-12/ses-02/beh/sub-12_ses-02_task-stim01_recording-ecg_physio.tsv.gz,sub-12/ses-02/eyetrack/sub-12_ses-02_task-stim01_pupil_eyetrack.tsv.gz,sub-12/ses-02/eeg/sub-12_ses-02_task-stim01_events.tsv
bbbd_experiment3,sub-12,ses-02,stim02,0,True,True,True,False,64,,sub-12/ses-02/eeg/sub-12_ses-02_task-stim02_eeg.bdf,sub-12/ses-02/eeg/sub-12_ses-02_task-stim02_channels.tsv,sub-12/ses-02/beh/sub-12_ses-02_task-stim02_recording-ecg_physio.tsv.gz,sub-12/ses-02/eyetrack/sub-12_ses-02_task-stim02_pupil_eyetrack.tsv.gz,sub-12/ses-02/eeg/sub-12_ses-02_task-stim02_events.tsv
bbbd_experiment3,sub-12,ses-02,stim03,0,True,True,True,False,64,,sub-12/ses-02/eeg/sub-12_ses-02_task-stim03_eeg.bdf,sub-12/ses-02/eeg/sub-12_ses-02_task-stim03_channels.tsv,sub-12/ses-02/beh/sub-12_ses-02_task-stim03_recording-ecg_physio.tsv.gz,sub-12/ses-02/eyetrack/sub-12_ses-02_task-stim03_pupil_eyetrack.tsv.gz,sub-12/ses-02/eeg/sub-12_ses-02_task-stim03_events.tsv
bbbd_experiment3,sub-12,ses-02,stim04,0,True,True,True,False,64,,sub-12/ses-02/eeg/sub-12_ses-02_task-stim04_eeg.bdf,sub-12/ses-02/eeg/sub-12_ses-02_task-stim04_channels.tsv,sub-12/ses-02/beh/sub-12_ses-02_task-stim04_recording-ecg_physio.tsv.gz,sub-12/ses-02/eyetrack/sub-12_ses-02_task-stim04_pupil_eyetrack.tsv.gz,sub-12/ses-02/eeg/sub-12_ses-02_task-stim04_events.tsv
bbbd_experiment3,sub-12,ses-02,stim05,0,True,True,True,False,64,,sub-12/ses-02/eeg/sub-12_ses-02_task-stim05_eeg.bdf,sub-12/ses-02/eeg/sub-12_ses-02_task-stim05_channels.tsv,sub-12/ses-02/beh/sub-12_ses-02_task-stim05_recording-ecg_physio.tsv.gz,sub-12/ses-02/eyetrack/sub-12_ses-02_task-stim05_pupil_eyetrack.tsv.gz,sub-12/ses-02/eeg/sub-12_ses-02_task-stim05_events.tsv
bbbd_experiment3,sub-12,ses-02,stim06,0,True,True,True,False,64,,sub-12/ses-02/eeg/sub-12_ses-02_task-stim06_eeg.bdf,sub-12/ses-02/eeg/sub-12_ses-02_task-stim06_channels.tsv,sub-12/ses-02/beh/sub-12_ses-02_task-stim06_recording-ecg_physio.tsv.gz,sub-12/ses-02/eyetrack/sub-12_ses-02_task-stim06_pupil_eyetrack.tsv.gz,sub-12/ses-02/eeg/sub-12_ses-02_task-stim06_events.tsv
bbbd_experiment3,sub-13,ses-01,stim01,1,True,True,True,False,64,,sub-13/ses-01/eeg/sub-13_ses-01_task-stim01_eeg.bdf,sub-13/ses-01/eeg/sub-13_ses-01_task-stim01_channels.tsv,sub-13/ses-01/beh/sub-13_ses-01_task-stim01_recording-ecg_physio.tsv.gz,sub-13/ses-01/eyetrack/sub-13_ses-01_task-stim01_pupil_eyetrack.tsv.gz,sub-13/ses-01/eeg/sub-13_ses-01_task-stim01_events.tsv
bbbd_experiment3,sub-13,ses-01,stim02,1,True,True,True,False,64,,sub-13/ses-01/eeg/sub-13_ses-01_task-stim02_eeg.bdf,sub-13/ses-01/eeg/sub-13_ses-01_task-stim02_channels.tsv,sub-13/ses-01/beh/sub-13_ses-01_task-stim02_recording-ecg_physio.tsv.gz,sub-13/ses-01/eyetrack/sub-13_ses-01_task-stim02_pupil_eyetrack.tsv.gz,sub-13/ses-01/eeg/sub-13_ses-01_task-stim02_events.tsv
bbbd_experiment3,sub-13,ses-01,stim03,1,True,True,True,False,64,,sub-13/ses-01/eeg/sub-13_ses-01_task-stim03_eeg.bdf,sub-13/ses-01/eeg/sub-13_ses-01_task-stim03_channels.tsv,sub-13/ses-01/beh/sub-13_ses-01_task-stim03_recording-ecg_physio.tsv.gz,sub-13/ses-01/eyetrack/sub-13_ses-01_task-stim03_pupil_eyetrack.tsv.gz,sub-13/ses-01/eeg/sub-13_ses-01_task-stim03_events.tsv
bbbd_experiment3,sub-13,ses-01,stim04,1,True,True,True,False,64,,sub-13/ses-01/eeg/sub-13_ses-01_task-stim04_eeg.bdf,sub-13/ses-01/eeg/sub-13_ses-01_task-stim04_channels.tsv,sub-13/ses-01/beh/sub-13_ses-01_task-stim04_recording-ecg_physio.tsv.gz,sub-13/ses-01/eyetrack/sub-13_ses-01_task-stim04_pupil_eyetrack.tsv.gz,sub-13/ses-01/eeg/sub-13_ses-01_task-stim04_events.tsv
bbbd_experiment3,sub-13,ses-01,stim05,1,True,True,True,False,64,,sub-13/ses-01/eeg/sub-13_ses-01_task-stim05_eeg.bdf,sub-13/ses-01/eeg/sub-13_ses-01_task-stim05_channels.tsv,sub-13/ses-01/beh/sub-13_ses-01_task-stim05_recording-ecg_physio.tsv.gz,sub-13/ses-01/eyetrack/sub-13_ses-01_task-stim05_pupil_eyetrack.tsv.gz,sub-13/ses-01/eeg/sub-13_ses-01_task-stim05_events.tsv
bbbd_experiment3,sub-13,ses-01,stim06,1,False,True,False,False,64,,sub-13/ses-01/eeg/sub-13_ses-01_task-stim06_eeg.bdf,sub-13/ses-01/eeg/sub-13_ses-01_task-stim06_channels.tsv,sub-13/ses-01/beh/sub-13_ses-01_task-stim06_recording-ecg_physio.tsv.gz,,sub-13/ses-01/eeg/sub-13_ses-01_task-stim06_events.tsv
bbbd_experiment3,sub-13,ses-02,stim01,0,True,True,True,False,64,,sub-13/ses-02/eeg/sub-13_ses-02_task-stim01_eeg.bdf,sub-13/ses-02/eeg/sub-13_ses-02_task-stim01_channels.tsv,sub-13/ses-02/beh/sub-13_ses-02_task-stim01_recording-ecg_physio.tsv.gz,sub-13/ses-02/eyetrack/sub-13_ses-02_task-stim01_pupil_eyetrack.tsv.gz,sub-13/ses-02/eeg/sub-13_ses-02_task-stim01_events.tsv
bbbd_experiment3,sub-13,ses-02,stim02,0,True,True,True,False,64,,sub-13/ses-02/eeg/sub-13_ses-02_task-stim02_eeg.bdf,sub-13/ses-02/eeg/sub-13_ses-02_task-stim02_channels.tsv,sub-13/ses-02/beh/sub-13_ses-02_task-stim02_recording-ecg_physio.tsv.gz,sub-13/ses-02/eyetrack/sub-13_ses-02_task-stim02_pupil_eyetrack.tsv.gz,sub-13/ses-02/eeg/sub-13_ses-02_task-stim02_events.tsv
bbbd_experiment3,sub-13,ses-02,stim03,0,True,True,True,False,64,,sub-13/ses-02/eeg/sub-13_ses-02_task-stim03_eeg.bdf,sub-13/ses-02/eeg/sub-13_ses-02_task-stim03_channels.tsv,sub-13/ses-02/beh/sub-13_ses-02_task-stim03_recording-ecg_physio.tsv.gz,sub-13/ses-02/eyetrack/sub-13_ses-02_task-stim03_pupil_eyetrack.tsv.gz,sub-13/ses-02/eeg/sub-13_ses-02_task-stim03_events.tsv
bbbd_experiment3,sub-13,ses-02,stim04,0,True,True,True,False,64,,sub-13/ses-02/eeg/sub-13_ses-02_task-stim04_eeg.bdf,sub-13/ses-02/eeg/sub-13_ses-02_task-stim04_channels.tsv,sub-13/ses-02/beh/sub-13_ses-02_task-stim04_recording-ecg_physio.tsv.gz,sub-13/ses-02/eyetrack/sub-13_ses-02_task-stim04_pupil_eyetrack.tsv.gz,sub-13/ses-02/eeg/sub-13_ses-02_task-stim04_events.tsv
bbbd_experiment3,sub-13,ses-02,stim05,0,True,True,True,False,64,,sub-13/ses-02/eeg/sub-13_ses-02_task-stim05_eeg.bdf,sub-13/ses-02/eeg/sub-13_ses-02_task-stim05_channels.tsv,sub-13/ses-02/beh/sub-13_ses-02_task-stim05_recording-ecg_physio.tsv.gz,sub-13/ses-02/eyetrack/sub-13_ses-02_task-stim05_pupil_eyetrack.tsv.gz,sub-13/ses-02/eeg/sub-13_ses-02_task-stim05_events.tsv
bbbd_experiment3,sub-13,ses-02,stim06,0,True,True,True,False,64,,sub-13/ses-02/eeg/sub-13_ses-02_task-stim06_eeg.bdf,sub-13/ses-02/eeg/sub-13_ses-02_task-stim06_channels.tsv,sub-13/ses-02/beh/sub-13_ses-02_task-stim06_recording-ecg_physio.tsv.gz,sub-13/ses-02/eyetrack/sub-13_ses-02_task-stim06_pupil_eyetrack.tsv.gz,sub-13/ses-02/eeg/sub-13_ses-02_task-stim06_events.tsv
bbbd_experiment3,sub-15,ses-01,stim01,1,False,True,False,False,64,,sub-15/ses-01/eeg/sub-15_ses-01_task-stim01_eeg.bdf,sub-15/ses-01/eeg/sub-15_ses-01_task-stim01_channels.tsv,,sub-15/ses-01/eyetrack/sub-15_ses-01_task-stim01_pupil_eyetrack.tsv.gz,sub-15/ses-01/eeg/sub-15_ses-01_task-stim01_events.tsv
bbbd_experiment3,sub-15,ses-01,stim02,1,False,True,False,False,64,,sub-15/ses-01/eeg/sub-15_ses-01_task-stim02_eeg.bdf,sub-15/ses-01/eeg/sub-15_ses-01_task-stim02_channels.tsv,,,sub-15/ses-01/eeg/sub-15_ses-01_task-stim02_events.tsv
bbbd_experiment3,sub-15,ses-01,stim03,1,True,True,True,False,64,,sub-15/ses-01/eeg/sub-15_ses-01_task-stim03_eeg.bdf,sub-15/ses-01/eeg/sub-15_ses-01_task-stim03_channels.tsv,sub-15/ses-01/beh/sub-15_ses-01_task-stim03_recording-ecg_physio.tsv.gz,sub-15/ses-01/eyetrack/sub-15_ses-01_task-stim03_pupil_eyetrack.tsv.gz,sub-15/ses-01/eeg/sub-15_ses-01_task-stim03_events.tsv
bbbd_experiment3,sub-15,ses-01,stim04,1,False,True,False,False,64,,sub-15/ses-01/eeg/sub-15_ses-01_task-stim04_eeg.bdf,sub-15/ses-01/eeg/sub-15_ses-01_task-stim04_channels.tsv,,,sub-15/ses-01/eeg/sub-15_ses-01_task-stim04_events.tsv
bbbd_experiment3,sub-15,ses-01,stim05,1,False,True,False,False,64,,sub-15/ses-01/eeg/sub-15_ses-01_task-stim05_eeg.bdf,sub-15/ses-01/eeg/sub-15_ses-01_task-stim05_channels.tsv,,sub-15/ses-01/eyetrack/sub-15_ses-01_task-stim05_pupil_eyetrack.tsv.gz,sub-15/ses-01/eeg/sub-15_ses-01_task-stim05_events.tsv
bbbd_experiment3,sub-15,ses-01,stim06,1,False,True,False,False,64,,sub-15/ses-01/eeg/sub-15_ses-01_task-stim06_eeg.bdf,sub-15/ses-01/eeg/sub-15_ses-01_task-stim06_channels.tsv,,sub-15/ses-01/eyetrack/sub-15_ses-01_task-stim06_pupil_eyetrack.tsv.gz,sub-15/ses-01/eeg/sub-15_ses-01_task-stim06_events.tsv
bbbd_experiment3,sub-15,ses-02,stim01,0,True,True,True,False,64,,sub-15/ses-02/eeg/sub-15_ses-02_task-stim01_eeg.bdf,sub-15/ses-02/eeg/sub-15_ses-02_task-stim01_channels.tsv,sub-15/ses-02/beh/sub-15_ses-02_task-stim01_recording-ecg_physio.tsv.gz,sub-15/ses-02/eyetrack/sub-15_ses-02_task-stim01_pupil_eyetrack.tsv.gz,sub-15/ses-02/eeg/sub-15_ses-02_task-stim01_events.tsv
bbbd_experiment3,sub-15,ses-02,stim02,0,False,True,False,False,64,,sub-15/ses-02/eeg/sub-15_ses-02_task-stim02_eeg.bdf,sub-15/ses-02/eeg/sub-15_ses-02_task-stim02_channels.tsv,,sub-15/ses-02/eyetrack/sub-15_ses-02_task-stim02_pupil_eyetrack.tsv.gz,sub-15/ses-02/eeg/sub-15_ses-02_task-stim02_events.tsv
bbbd_experiment3,sub-15,ses-02,stim03,0,False,True,False,False,64,,sub-15/ses-02/eeg/sub-15_ses-02_task-stim03_eeg.bdf,sub-15/ses-02/eeg/sub-15_ses-02_task-stim03_channels.tsv,,sub-15/ses-02/eyetrack/sub-15_ses-02_task-stim03_pupil_eyetrack.tsv.gz,sub-15/ses-02/eeg/sub-15_ses-02_task-stim03_events.tsv
bbbd_experiment3,sub-15,ses-02,stim04,0,False,True,False,False,64,,sub-15/ses-02/eeg/sub-15_ses-02_task-stim04_eeg.bdf,sub-15/ses-02/eeg/sub-15_ses-02_task-stim04_channels.tsv,,sub-15/ses-02/eyetrack/sub-15_ses-02_task-stim04_pupil_eyetrack.tsv.gz,sub-15/ses-02/eeg/sub-15_ses-02_task-stim04_events.tsv
bbbd_experiment3,sub-15,ses-02,stim05,0,False,True,False,False,64,,sub-15/ses-02/eeg/sub-15_ses-02_task-stim05_eeg.bdf,sub-15/ses-02/eeg/sub-15_ses-02_task-stim05_channels.tsv,,sub-15/ses-02/eyetrack/sub-15_ses-02_task-stim05_pupil_eyetrack.tsv.gz,sub-15/ses-02/eeg/sub-15_ses-02_task-stim05_events.tsv
bbbd_experiment3,sub-15,ses-02,stim06,0,False,True,False,False,64,,sub-15/ses-02/eeg/sub-15_ses-02_task-stim06_eeg.bdf,sub-15/ses-02/eeg/sub-15_ses-02_task-stim06_channels.tsv,,sub-15/ses-02/eyetrack/sub-15_ses-02_task-stim06_pupil_eyetrack.tsv.gz,sub-15/ses-02/eeg/sub-15_ses-02_task-stim06_events.tsv
bbbd_experiment3,sub-16,ses-01,stim01,1,True,True,True,False,64,,sub-16/ses-01/eeg/sub-16_ses-01_task-stim01_eeg.bdf,sub-16/ses-01/eeg/sub-16_ses-01_task-stim01_channels.tsv,sub-16/ses-01/beh/sub-16_ses-01_task-stim01_recording-ecg_physio.tsv.gz,sub-16/ses-01/eyetrack/sub-16_ses-01_task-stim01_pupil_eyetrack.tsv.gz,sub-16/ses-01/eeg/sub-16_ses-01_task-stim01_events.tsv
bbbd_experiment3,sub-16,ses-01,stim02,1,False,True,False,False,64,,sub-16/ses-01/eeg/sub-16_ses-01_task-stim02_eeg.bdf,sub-16/ses-01/eeg/sub-16_ses-01_task-stim02_channels.tsv,,sub-16/ses-01/eyetrack/sub-16_ses-01_task-stim02_pupil_eyetrack.tsv.gz,sub-16/ses-01/eeg/sub-16_ses-01_task-stim02_events.tsv
bbbd_experiment3,sub-16,ses-01,stim03,1,True,True,True,False,64,,sub-16/ses-01/eeg/sub-16_ses-01_task-stim03_eeg.bdf,sub-16/ses-01/eeg/sub-16_ses-01_task-stim03_channels.tsv,sub-16/ses-01/beh/sub-16_ses-01_task-stim03_recording-ecg_physio.tsv.gz,sub-16/ses-01/eyetrack/sub-16_ses-01_task-stim03_pupil_eyetrack.tsv.gz,sub-16/ses-01/eeg/sub-16_ses-01_task-stim03_events.tsv
bbbd_experiment3,sub-16,ses-01,stim04,1,True,True,True,False,64,,sub-16/ses-01/eeg/sub-16_ses-01_task-stim04_eeg.bdf,sub-16/ses-01/eeg/sub-16_ses-01_task-stim04_channels.tsv,sub-16/ses-01/beh/sub-16_ses-01_task-stim04_recording-ecg_physio.tsv.gz,sub-16/ses-01/eyetrack/sub-16_ses-01_task-stim04_pupil_eyetrack.tsv.gz,sub-16/ses-01/eeg/sub-16_ses-01_task-stim04_events.tsv
bbbd_experiment3,sub-16,ses-01,stim05,1,True,True,True,False,64,,sub-16/ses-01/eeg/sub-16_ses-01_task-stim05_eeg.bdf,sub-16/ses-01/eeg/sub-16_ses-01_task-stim05_channels.tsv,sub-16/ses-01/beh/sub-16_ses-01_task-stim05_recording-ecg_physio.tsv.gz,sub-16/ses-01/eyetrack/sub-16_ses-01_task-stim05_pupil_eyetrack.tsv.gz,sub-16/ses-01/eeg/sub-16_ses-01_task-stim05_events.tsv
bbbd_experiment3,sub-16,ses-01,stim06,1,False,False,False,False,0,AF7;Fp1;Fpz;Fp2;AF8;O1;POz;O2,,,sub-16/ses-01/beh/sub-16_ses-01_task-stim06_recording-ecg_physio.tsv.gz,,
bbbd_experiment3,sub-16,ses-02,stim01,0,False,True,False,False,64,,sub-16/ses-02/eeg/sub-16_ses-02_task-stim01_eeg.bdf,sub-16/ses-02/eeg/sub-16_ses-02_task-stim01_channels.tsv,,sub-16/ses-02/eyetrack/sub-16_ses-02_task-stim01_pupil_eyetrack.tsv.gz,sub-16/ses-02/eeg/sub-16_ses-02_task-stim01_events.tsv
bbbd_experiment3,sub-16,ses-02,stim02,0,False,True,False,False,64,,sub-16/ses-02/eeg/sub-16_ses-02_task-stim02_eeg.bdf,sub-16/ses-02/eeg/sub-16_ses-02_task-stim02_channels.tsv,,sub-16/ses-02/eyetrack/sub-16_ses-02_task-stim02_pupil_eyetrack.tsv.gz,sub-16/ses-02/eeg/sub-16_ses-02_task-stim02_events.tsv
bbbd_experiment3,sub-16,ses-02,stim03,0,False,True,False,False,64,,sub-16/ses-02/eeg/sub-16_ses-02_task-stim03_eeg.bdf,sub-16/ses-02/eeg/sub-16_ses-02_task-stim03_channels.tsv,,sub-16/ses-02/eyetrack/sub-16_ses-02_task-stim03_pupil_eyetrack.tsv.gz,sub-16/ses-02/eeg/sub-16_ses-02_task-stim03_events.tsv
bbbd_experiment3,sub-16,ses-02,stim04,0,False,True,False,False,64,,sub-16/ses-02/eeg/sub-16_ses-02_task-stim04_eeg.bdf,sub-16/ses-02/eeg/sub-16_ses-02_task-stim04_channels.tsv,,sub-16/ses-02/eyetrack/sub-16_ses-02_task-stim04_pupil_eyetrack.tsv.gz,sub-16/ses-02/eeg/sub-16_ses-02_task-stim04_events.tsv
bbbd_experiment3,sub-16,ses-02,stim05,0,False,True,False,False,64,,sub-16/ses-02/eeg/sub-16_ses-02_task-stim05_eeg.bdf,sub-16/ses-02/eeg/sub-16_ses-02_task-stim05_channels.tsv,,sub-16/ses-02/eyetrack/sub-16_ses-02_task-stim05_pupil_eyetrack.tsv.gz,sub-16/ses-02/eeg/sub-16_ses-02_task-stim05_events.tsv
bbbd_experiment3,sub-16,ses-02,stim06,0,False,True,False,False,64,,sub-16/ses-02/eeg/sub-16_ses-02_task-stim06_eeg.bdf,sub-16/ses-02/eeg/sub-16_ses-02_task-stim06_channels.tsv,,sub-16/ses-02/eyetrack/sub-16_ses-02_task-stim06_pupil_eyetrack.tsv.gz,sub-16/ses-02/eeg/sub-16_ses-02_task-stim06_events.tsv
bbbd_experiment3,sub-17,ses-01,stim01,1,True,True,True,False,64,,sub-17/ses-01/eeg/sub-17_ses-01_task-stim01_eeg.bdf,sub-17/ses-01/eeg/sub-17_ses-01_task-stim01_channels.tsv,sub-17/ses-01/beh/sub-17_ses-01_task-stim01_recording-ecg_physio.tsv.gz,sub-17/ses-01/eyetrack/sub-17_ses-01_task-stim01_pupil_eyetrack.tsv.gz,sub-17/ses-01/eeg/sub-17_ses-01_task-stim01_events.tsv
bbbd_experiment3,sub-17,ses-01,stim02,1,True,True,True,False,64,,sub-17/ses-01/eeg/sub-17_ses-01_task-stim02_eeg.bdf,sub-17/ses-01/eeg/sub-17_ses-01_task-stim02_channels.tsv,sub-17/ses-01/beh/sub-17_ses-01_task-stim02_recording-ecg_physio.tsv.gz,sub-17/ses-01/eyetrack/sub-17_ses-01_task-stim02_pupil_eyetrack.tsv.gz,sub-17/ses-01/eeg/sub-17_ses-01_task-stim02_events.tsv
bbbd_experiment3,sub-17,ses-01,stim03,1,True,True,True,False,64,,sub-17/ses-01/eeg/sub-17_ses-01_task-stim03_eeg.bdf,sub-17/ses-01/eeg/sub-17_ses-01_task-stim03_channels.tsv,sub-17/ses-01/beh/sub-17_ses-01_task-stim03_recording-ecg_physio.tsv.gz,sub-17/ses-01/eyetrack/sub-17_ses-01_task-stim03_pupil_eyetrack.tsv.gz,sub-17/ses-01/eeg/sub-17_ses-01_task-stim03_events.tsv
bbbd_experiment3,sub-17,ses-01,stim04,1,False,True,False,False,64,,sub-17/ses-01/eeg/sub-17_ses-01_task-stim04_eeg.bdf,sub-17/ses-01/eeg/sub-17_ses-01_task-stim04_channels.tsv,sub-17/ses-01/beh/sub-17_ses-01_task-stim04_recording-ecg_physio.tsv.gz,,sub-17/ses-01/eeg/sub-17_ses-01_task-stim04_events.tsv
bbbd_experiment3,sub-17,ses-01,stim05,1,True,True,True,False,64,,sub-17/ses-01/eeg/sub-17_ses-01_task-stim05_eeg.bdf,sub-17/ses-01/eeg/sub-17_ses-01_task-stim05_channels.tsv,sub-17/ses-01/beh/sub-17_ses-01_task-stim05_recording-ecg_physio.tsv.gz,sub-17/ses-01/eyetrack/sub-17_ses-01_task-stim05_pupil_eyetrack.tsv.gz,sub-17/ses-01/eeg/sub-17_ses-01_task-stim05_events.tsv
bbbd_experiment3,sub-17,ses-01,stim06,1,True,True,True,False,64,,sub-17/ses-01/eeg/sub-17_ses-01_task-stim06_eeg.bdf,sub-17/ses-01/eeg/sub-17_ses-01_task-stim06_channels.tsv,sub-17/ses-01/beh/sub-17_ses-01_task-stim06_recording-ecg_physio.tsv.gz,sub-17/ses-01/eyetrack/sub-17_ses-01_task-stim06_pupil_eyetrack.tsv.gz,sub-17/ses-01/eeg/sub-17_ses-01_task-stim06_events.tsv
bbbd_experiment3,sub-17,ses-02,stim01,0,True,True,True,False,64,,sub-17/ses-02/eeg/sub-17_ses-02_task-stim01_eeg.bdf,sub-17/ses-02/eeg/sub-17_ses-02_task-stim01_channels.tsv,sub-17/ses-02/beh/sub-17_ses-02_task-stim01_recording-ecg_physio.tsv.gz,sub-17/ses-02/eyetrack/sub-17_ses-02_task-stim01_pupil_eyetrack.tsv.gz,sub-17/ses-02/eeg/sub-17_ses-02_task-stim01_events.tsv
bbbd_experiment3,sub-17,ses-02,stim02,0,True,True,True,False,64,,sub-17/ses-02/eeg/sub-17_ses-02_task-stim02_eeg.bdf,sub-17/ses-02/eeg/sub-17_ses-02_task-stim02_channels.tsv,sub-17/ses-02/beh/sub-17_ses-02_task-stim02_recording-ecg_physio.tsv.gz,sub-17/ses-02/eyetrack/sub-17_ses-02_task-stim02_pupil_eyetrack.tsv.gz,sub-17/ses-02/eeg/sub-17_ses-02_task-stim02_events.tsv
bbbd_experiment3,sub-17,ses-02,stim03,0,False,True,False,False,64,,sub-17/ses-02/eeg/sub-17_ses-02_task-stim03_eeg.bdf,sub-17/ses-02/eeg/sub-17_ses-02_task-stim03_channels.tsv,sub-17/ses-02/beh/sub-17_ses-02_task-stim03_recording-ecg_physio.tsv.gz,,sub-17/ses-02/eeg/sub-17_ses-02_task-stim03_events.tsv
bbbd_experiment3,sub-17,ses-02,stim04,0,True,True,True,False,64,,sub-17/ses-02/eeg/sub-17_ses-02_task-stim04_eeg.bdf,sub-17/ses-02/eeg/sub-17_ses-02_task-stim04_channels.tsv,sub-17/ses-02/beh/sub-17_ses-02_task-stim04_recording-ecg_physio.tsv.gz,sub-17/ses-02/eyetrack/sub-17_ses-02_task-stim04_pupil_eyetrack.tsv.gz,sub-17/ses-02/eeg/sub-17_ses-02_task-stim04_events.tsv
bbbd_experiment3,sub-17,ses-02,stim05,0,True,True,True,False,64,,sub-17/ses-02/eeg/sub-17_ses-02_task-stim05_eeg.bdf,sub-17/ses-02/eeg/sub-17_ses-02_task-stim05_channels.tsv,sub-17/ses-02/beh/sub-17_ses-02_task-stim05_recording-ecg_physio.tsv.gz,sub-17/ses-02/eyetrack/sub-17_ses-02_task-stim05_pupil_eyetrack.tsv.gz,sub-17/ses-02/eeg/sub-17_ses-02_task-stim05_events.tsv
bbbd_experiment3,sub-17,ses-02,stim06,0,True,True,True,False,64,,sub-17/ses-02/eeg/sub-17_ses-02_task-stim06_eeg.bdf,sub-17/ses-02/eeg/sub-17_ses-02_task-stim06_channels.tsv,sub-17/ses-02/beh/sub-17_ses-02_task-stim06_recording-ecg_physio.tsv.gz,sub-17/ses-02/eyetrack/sub-17_ses-02_task-stim06_pupil_eyetrack.tsv.gz,sub-17/ses-02/eeg/sub-17_ses-02_task-stim06_events.tsv
bbbd_experiment3,sub-18,ses-01,stim01,1,True,True,True,True,64,,sub-18/ses-01/eeg/sub-18_ses-01_task-stim01_eeg.bdf,sub-18/ses-01/eeg/sub-18_ses-01_task-stim01_channels.tsv,sub-18/ses-01/beh/sub-18_ses-01_task-stim01_recording-ecg_physio.tsv.gz,sub-18/ses-01/eyetrack/sub-18_ses-01_task-stim01_pupil_eyetrack.tsv.gz,sub-18/ses-01/eeg/sub-18_ses-01_task-stim01_events.tsv
bbbd_experiment3,sub-18,ses-01,stim02,1,True,True,True,True,64,,sub-18/ses-01/eeg/sub-18_ses-01_task-stim02_eeg.bdf,sub-18/ses-01/eeg/sub-18_ses-01_task-stim02_channels.tsv,sub-18/ses-01/beh/sub-18_ses-01_task-stim02_recording-ecg_physio.tsv.gz,sub-18/ses-01/eyetrack/sub-18_ses-01_task-stim02_pupil_eyetrack.tsv.gz,sub-18/ses-01/eeg/sub-18_ses-01_task-stim02_events.tsv
bbbd_experiment3,sub-18,ses-01,stim03,1,True,True,True,True,64,,sub-18/ses-01/eeg/sub-18_ses-01_task-stim03_eeg.bdf,sub-18/ses-01/eeg/sub-18_ses-01_task-stim03_channels.tsv,sub-18/ses-01/beh/sub-18_ses-01_task-stim03_recording-ecg_physio.tsv.gz,sub-18/ses-01/eyetrack/sub-18_ses-01_task-stim03_pupil_eyetrack.tsv.gz,sub-18/ses-01/eeg/sub-18_ses-01_task-stim03_events.tsv
bbbd_experiment3,sub-18,ses-01,stim04,1,True,True,True,True,64,,sub-18/ses-01/eeg/sub-18_ses-01_task-stim04_eeg.bdf,sub-18/ses-01/eeg/sub-18_ses-01_task-stim04_channels.tsv,sub-18/ses-01/beh/sub-18_ses-01_task-stim04_recording-ecg_physio.tsv.gz,sub-18/ses-01/eyetrack/sub-18_ses-01_task-stim04_pupil_eyetrack.tsv.gz,sub-18/ses-01/eeg/sub-18_ses-01_task-stim04_events.tsv
bbbd_experiment3,sub-18,ses-01,stim05,1,True,True,True,True,64,,sub-18/ses-01/eeg/sub-18_ses-01_task-stim05_eeg.bdf,sub-18/ses-01/eeg/sub-18_ses-01_task-stim05_channels.tsv,sub-18/ses-01/beh/sub-18_ses-01_task-stim05_recording-ecg_physio.tsv.gz,sub-18/ses-01/eyetrack/sub-18_ses-01_task-stim05_pupil_eyetrack.tsv.gz,sub-18/ses-01/eeg/sub-18_ses-01_task-stim05_events.tsv
bbbd_experiment3,sub-18,ses-01,stim06,1,True,True,True,True,64,,sub-18/ses-01/eeg/sub-18_ses-01_task-stim06_eeg.bdf,sub-18/ses-01/eeg/sub-18_ses-01_task-stim06_channels.tsv,sub-18/ses-01/beh/sub-18_ses-01_task-stim06_recording-ecg_physio.tsv.gz,sub-18/ses-01/eyetrack/sub-18_ses-01_task-stim06_pupil_eyetrack.tsv.gz,sub-18/ses-01/eeg/sub-18_ses-01_task-stim06_events.tsv
